trigger_code,timestamp,en_CH0,en_CH1,en_CH2,en_CH3,en_CH4,en_CH5,en_CH6,en_CH7,en_CH8,en_CH9,en_CH10,en_CH11,en_CH12,en_CH13,en_CH14,en_CH15,en_CH16,en_CH17,en_CH18,en_CH19,en_CH20,en_CH21,en_CH22,en_CH23,en_CH24,en_CH25,en_CH26,en_CH27,en_CH28,en_CH29,en_CH30,en_CH31
00800000,3D90,2F93,2B28,2F7C,25AC,2A2F,31E1,2B10,3254,3248,2815,2F7D,3444,2E19,30B3,31E6,29E5,3293,2FDA,2B06,2948,2DA3,27AF,7EBC,2F12,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6274,311C,2D5E,2E00,2698,2C93,31F9,2A0E,31CB,3083,29E2,2FC7,34D0,2ED7,320E,326C,2AB8,3209,32D6,2981,29C5,2D0B,2836,62EC,3169,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9BB1,316A,2CF0,2DFA,2589,2B5E,303E,2AA5,3257,2EA5,29D9,2EBF,33BA,2E7C,303A,324C,297D,32E0,32D6,2AD1,296C,2EAF,282D,60D8,30F3,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6EAE,30C8,2D5F,2F79,274A,2B7B,3223,2A81,31AB,2FAF,2A55,2F3D,3453,2EB5,3167,328B,29B1,32B1,3032,2993,28F6,2CDC,2889,523C,2FC1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DB2D,3102,2CCA,2EFF,272B,2BCE,3237,2B83,3161,30A7,29A0,3005,34D7,2DA1,30FB,321E,2A5C,31C6,3228,295A,2993,2C6F,27DB,53F3,2F52,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6A18,2FA3,2C9E,2C97,2515,2B10,31BC,294C,33AD,2EF7,2957,2EC9,33C2,2E25,309E,31CA,2AE7,3164,3102,2A42,28A0,2CBA,2897,502D,2F7D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CA03,2FA5,2A5D,2E66,26A3,29D1,31E5,2B1D,31A9,2FBA,2898,2EEA,33A7,2D59,3147,3111,2960,31E1,3132,2A23,290D,2C4D,284F,5705,2ECB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5A5A,3095,2DDA,2FFF,2583,2BA0,325E,2A37,3188,30A4,28E5,2F0F,3422,2D13,3139,3295,2AE0,3320,32AA,2A4D,2A9A,2DA3,28E0,4F34,31CA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A4A5,308B,2B12,2EE7,264D,2AFB,31B8,2A4A,3154,309A,28FD,2EF4,3456,2E9F,3000,30CD,2A2D,3279,30DF,2B47,2942,2E64,293A,44DB,2FF8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,16BF,2FDC,2B66,2DD4,26CF,2B6C,31D9,2ABF,31BF,309E,28D6,2F29,3400,2E02,3176,3262,2ACF,3264,32CF,2BFD,2A57,2E67,2AA5,8137,30B1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1318,31A1,2D90,2F35,27F8,2BB9,3253,2BDC,3491,30FB,299F,2EFD,3501,2F9D,314E,3427,2B3D,3218,318B,2ABD,2A66,2D2A,28B3,40EE,2FE4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B524,3194,2CA5,2F61,26D6,2ADD,3395,2A9A,3219,309D,2880,2E91,3381,2E68,3056,32C2,2A14,31F8,3190,28F6,291C,2C02,2795,3FB8,2E4C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6085,2F44,2BF2,2E44,277B,2A31,3209,2ABF,321E,30BC,2941,2EBE,34EB,2DE3,2F90,3298,2A4D,30C1,3047,2B72,29E9,2CD0,2803,4ACF,3077,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7A77,3072,2B2F,2D50,270E,2A53,31D9,2A19,3174,302C,28E3,2E2B,336B,2E65,3093,3226,29B2,31CC,319C,2B49,297E,2D48,290D,3FE0,3089,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2D80,2F04,2B97,2D60,2677,2A98,3157,292B,30BF,2FAD,28A6,2F02,33FA,2DA2,2FF0,3115,295B,2F8D,3059,2A84,2931,2C3E,27EB,3FB0,2E7B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3704,3136,2C27,2F6C,26E2,29B7,31F7,2B70,3272,3040,27FD,2F4F,3497,2DAC,2FFF,32B5,2944,32B4,31D4,2B52,2A6B,2D8C,28F6,6106,2FF7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F57F,2F42,2C50,2DC5,26BE,2B55,3215,2ABF,31C9,2F45,29B5,2EF0,3474,2E04,30D5,3294,2A47,3211,317C,2B0C,2AE7,2D91,281E,630F,2F2B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E90C,310C,2D4B,2FDD,27CD,2C43,3245,2ACB,324A,3135,29C3,2FE0,34F2,2DEC,3259,323E,2A8F,323A,32B7,2A32,29FD,2DFE,28AA,6CB7,3001,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7925,2ED4,2C10,2EE0,263D,2A79,32FF,2AFD,3182,2E3B,29D9,2F35,33D7,2D1C,30CC,332E,28DD,31C9,30D6,2A93,29B1,2C0B,27D6,545E,2FF5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,83C0,30C3,2B7C,2E9B,27CE,2BF9,335D,2B7A,31D9,303F,29B8,2EB3,34EA,2FD4,30B9,32A5,2A09,316F,31A5,2AC5,294C,2C9A,28E4,470D,2F4D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BE48,31DC,2C7D,3029,279F,2BEF,32A4,2B9B,32A3,3137,28CC,2F7C,3497,2EC4,30C1,3253,2B2F,30FB,3215,29AC,2996,2C56,28A0,4B75,2FE7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,94FE,314F,2BB4,2FEF,2761,2BC2,31F3,2B1D,323F,3097,292A,303D,3425,2E73,3120,337E,2974,31E2,307E,2A92,291C,2DE1,29AA,7E24,30CC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2BCF,30B3,2CA9,2EC2,2710,2B9A,31DF,2B35,3199,3088,2A4C,2F25,34F4,2FD8,3277,32DA,2A28,31A8,31B5,2A02,29D7,2E02,28FA,519F,3033,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B50C,3141,2B09,2E25,268C,2C07,3329,2AE0,31C7,2FE4,285D,2EC9,33A8,2DDD,300A,3313,2A3B,31C0,31B9,29F5,2A31,2D0A,2919,B984,30B1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3916,30C7,2B0C,2DCD,26D1,2A27,3293,29B7,3210,2EF9,27D9,2D67,347A,2CCB,305A,3158,2859,31D5,329A,2AE8,2B0D,2DCD,2891,828B,2F58,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DB1B,30CD,2C02,2E26,2617,2A9E,3311,2A6B,3268,2FED,29D9,2F3B,3483,2EDD,3036,322C,28EE,3272,312C,2AF9,29A8,2D3E,2933,4748,30F1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A1ED,2FCE,2B9D,2EEA,2789,2B6A,3396,2A00,31F2,2FF9,2974,2EF6,342A,2DE7,3091,3302,29DE,304C,3057,2B04,29F3,2C10,280B,3DF8,2EF1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A766,2FFB,2CEE,2EA3,2705,2ADE,3299,2AD0,319E,311C,2A7C,2DF5,3402,2DFA,3193,30BA,2AA4,30DA,306B,29BC,2ACD,2D49,287E,4ACB,3023,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8258,3025,2B28,2D00,25CD,2ADD,3205,2B1C,31C9,2F96,2869,2E60,324B,2DF0,3086,3229,28E2,3057,312D,2A35,2A34,2C96,2860,8F51,3016,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C47A,3185,2CF7,2EDA,2776,2BAD,32A1,2BA2,3277,3169,29A3,2E77,346C,2DD6,31A2,3325,2A0C,31EB,31DE,2B1C,2B2F,2DE3,29E3,408A,3062,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9955,3085,2C9F,2E83,273C,2AB0,3348,2A42,3277,30A0,2A9C,2E6B,33FC,2DB6,307C,31D9,29FF,30FC,3080,2957,29C6,2C72,26F6,5F2B,3086,0000,0000,0000,0000,0000,0000,0000,0000
00800000,44A5,31AE,2CB4,2FC0,2709,2C27,332F,2BDB,32EE,3084,297F,306E,33DF,2E79,3124,3300,2A5B,31FA,327C,2B30,2A8A,2DBA,2739,63F3,3049,0000,0000,0000,0000,0000,0000,0000,0000
00800000,669B,2FD4,2DD0,2EEB,26F5,2B30,3165,2A4F,30F5,3005,2837,2F68,3366,2ECE,3064,331C,2A0F,31B3,313E,2B55,2A04,2E11,27C9,483B,304A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C29B,308C,2CC6,2E0D,2618,2AE2,31E0,2A91,3211,2F4E,2A44,2FA6,33A0,2D4B,3176,32E9,2964,31C1,3228,2B46,2B07,2CC2,295E,5194,3050,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6E44,30B8,2DE5,2F5A,283E,2C02,32E9,2BB0,32CF,3051,29AE,2FAE,34C7,2EC4,3236,324F,2B0A,30F5,31E1,2AD5,2AB7,2DE9,27B5,670F,30A6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1AB0,2F97,2CA8,2E91,2726,2B59,3293,2A87,3297,2F5A,2969,2FE3,34B3,2D2E,3149,32FC,2A25,32B1,3300,2A57,2B3F,2C0A,2953,4297,3053,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7899,3116,2DA7,2FED,27E6,2BCE,3312,2B29,321E,3129,2A83,2F88,342F,2EA3,312D,32AD,29AC,3125,30D5,2A28,295F,2CC9,2890,4C27,307D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,13C0,31E1,2DB7,2F26,286F,2CF0,32E9,2CB7,323C,30F1,2AE8,2EAD,3442,304A,3284,32EC,29E9,308D,3178,2A00,2A18,2D5B,2776,48A8,2FA6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5942,303C,2E7D,2E74,2805,2BC5,321E,2AC3,322F,2FF1,2984,2F43,3536,2E5B,30D0,33F5,28BF,3149,31FB,2A46,2A64,2E77,2744,42C2,2F51,0000,0000,0000,0000,0000,0000,0000,0000
00800000,13FA,2EEE,2B3F,2D47,25BD,2A8F,3021,2949,3170,2ED0,2856,2EBC,3315,2D66,2FC4,30F5,2821,31AD,3226,2A51,2A0A,2C6D,2859,459B,30FF,0000,0000,0000,0000,0000,0000,0000,0000
00800000,88B6,305D,2D8A,2EC7,2734,2B0C,345F,2AC0,311B,3052,2A2A,2EC3,351D,2E70,31D6,3074,2B7A,32F4,30BE,2B83,2A60,2E0D,2960,4579,3169,0000,0000,0000,0000,0000,0000,0000,0000
00800000,729C,30CE,2BAF,2EE9,272E,2B9D,3172,2A5D,3131,30A6,25E5,2EF8,3303,2D55,315A,314C,28CA,3136,31A1,2ABD,29BE,2C32,2802,4D9A,2F93,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F39C,30D9,2C00,2DBD,269F,2C66,32D6,2AF5,30C3,2FCC,2959,2F4B,3453,2E82,301D,31CA,29C5,31B3,321D,2C98,2911,2D32,2984,6F08,30C0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,44AD,314B,2CEE,2D8B,2699,2B31,319D,29CC,3198,2F91,28A6,2DC8,344E,2E2E,2F86,313A,287B,3256,31A0,2AD5,2963,2D1C,2898,41E0,3006,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6C75,316C,2BB4,2E73,2682,2B02,3169,2A03,3129,2F20,292C,2EB4,34A1,2F7F,2FCB,30F7,2930,33AD,3236,2B65,2BB4,2E21,2A00,866D,321D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3BED,31BE,2C9C,2E59,2878,2C9F,318E,2B1C,3222,30B6,2A8C,2F4A,34D0,2E94,30CF,31E0,28D8,30FB,316D,2A91,2A08,2C07,26EA,3E0A,2E60,0000,0000,0000,0000,0000,0000,0000,0000
00800000,85AC,3153,2DB8,2F12,28A2,2CCE,32E9,2BDA,3259,308D,2A7D,3010,35F4,2EBC,3181,3272,2B11,30D8,3133,2A8A,290B,2D60,28A2,7635,2F10,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0CE4,327C,2D69,2FB4,2837,2CDC,341C,2C11,32A7,30AA,2AA2,30AF,340A,2F57,3255,32DE,2A22,3122,3179,2A3C,2AD1,2E0B,2824,465B,3111,0000,0000,0000,0000,0000,0000,0000,0000
00800000,85CD,3170,2E12,2ECA,295C,2BF4,32CD,2B9E,31AE,315A,2A06,2F6A,33E0,2F88,3290,32C6,2A7F,30C8,3081,28F9,2904,2C68,285F,632D,2EDE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,726A,3114,2D47,2E8F,28CC,2E40,33AD,2AEF,332F,304E,2A29,2FA0,355E,2F24,30A0,322E,2C1F,3091,3033,2A80,29C3,2CAD,2864,460D,2ED9,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9C39,303F,2BC5,2E8F,2625,2B7A,323A,2A00,3188,2FB8,28CE,2E69,3443,2E0D,304C,31A4,2800,32BC,3151,2AC3,297D,2D56,28BF,448D,30B4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2FB7,300A,2C0E,2E6B,24F7,2B9D,316B,2A34,3196,3094,2866,2F2C,321F,2CF3,2FC9,307D,29AB,31D4,3129,2A9B,2962,2D7A,27CD,7EE7,2F43,0000,0000,0000,0000,0000,0000,0000,0000
00800000,430D,30A8,2C5B,2F59,26E8,2B78,3178,2A1B,31CA,2FCE,2876,2E85,32AB,2D64,319A,3291,298E,31A8,309D,2941,2A02,2CB6,283F,40D1,2F99,0000,0000,0000,0000,0000,0000,0000,0000
00800000,723C,30E6,2CDA,2F8D,2833,2D66,31A6,2B1A,3383,2FAF,295F,3036,33BE,2EAF,3192,32F6,2B0F,31E6,317F,2B35,2B4F,2E4F,28B9,4C80,2F83,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0D65,30ED,2CC0,2ED8,27F6,2BB4,31BC,2B5A,31F6,2FE2,2957,2EFA,333E,2E62,30AF,3103,2A24,31B8,31B7,2ABB,2A62,2D20,273C,3F80,56F7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,92E7,3153,2C37,2F4D,2787,2BAF,3134,2A8D,3409,3072,2A99,2E85,3475,2F82,3119,3269,2AE6,31DE,313B,2A8F,2B37,2DF3,2916,5EB6,30C5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9272,31C5,2CBE,2EC1,27F9,2CE7,33B4,2C18,3215,30CD,2A6D,30AC,359F,2FCB,3205,32F0,2ACA,31B9,3123,2A8C,29A3,2D75,28E8,43CE,2F8C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0E13,2F55,2C26,2E0D,2697,2BC0,3126,2914,3196,2F72,28FE,2F3A,3334,2DC5,301B,32DE,29FD,319E,321E,294F,2A67,2D81,28BA,7DC4,2FB1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8D1E,30E0,2E3C,2F39,280D,2B81,328A,2B0D,32EB,310E,289B,3054,34B6,2E60,314B,3317,2A7B,326C,31C8,2B71,2B36,2D76,2964,8F70,308D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0B24,2FE3,2D5E,2FF0,2975,2CC2,32B5,2ACF,3149,30F3,29D4,2EDE,364E,30E7,30F3,32E6,2B7A,30D3,3184,29AD,29B1,2DC1,295B,47AE,305D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2FBD,32BA,2D40,2E68,28F3,2C55,32B8,2AD1,335F,3014,2890,2E57,34F0,2F93,31AE,32B8,2ACE,31AD,32AF,2A09,290A,2DA7,27B6,40C3,2FC1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0DB0,30E4,2BED,2E41,26C2,2C76,3248,298F,314F,3013,27FA,2E9E,3377,2D19,314F,31F5,28DB,30D4,30DB,2A6B,28FC,2DBF,28D4,4068,2E7A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D175,309B,2CC4,304A,27A8,2AA7,3276,2A62,3267,3061,2964,3056,331A,2DC1,30E1,3224,2A2E,3103,3170,29CB,29DF,2CF6,2878,6266,2FAD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A878,309C,2B5D,2DE7,2671,2BE7,31AB,2A6A,31DF,2F72,29FA,2EA4,34FF,2DD5,2F73,3151,2A3A,3131,3127,2AD3,29E7,2CB2,295F,4ECF,2F5B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,12C5,3162,2D15,2F51,286D,2BC4,34F5,2B9B,32C4,31A3,2AC8,2FBA,355B,2F01,3305,342D,2B2A,31F1,313C,2A82,28FA,2E18,28DD,8003,3081,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E465,3005,2B39,2C58,27DD,2B67,31C3,2B64,3100,2FC5,2761,2DF7,334A,2DCA,2F43,30E5,288F,313C,31DA,28D3,2949,2E63,286F,428A,3085,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DF71,319F,2D47,2FEE,28F0,2BD2,32FD,2B72,330D,303F,2AE4,2EFE,34DF,2F33,315A,332E,2A5D,3081,2F5A,2A81,2A42,2C35,28A6,4046,2F0A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9689,3037,2C60,2E73,2779,2C7D,335C,2AD8,316D,2F84,286B,2E2F,34BD,2EAD,30CA,31CA,2A59,312E,30E9,2AA9,2A00,2EE6,27DB,5AD1,2FEB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D07F,31A2,2DA3,2F06,28A8,2B81,31BE,2B72,33B1,2FE6,2A23,2FFB,3409,2F7D,30BC,340B,2A91,3291,3171,2A56,2988,2CFC,28CE,4590,6921,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0CDD,3057,2AE2,2DE6,26EA,2B2C,316B,29E0,3218,2F13,2982,2D28,345E,2DC7,305D,315B,2889,3176,2F4D,28ED,297B,2D06,28C1,421D,2EDE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E78B,3094,2CC5,2E96,26F3,2B40,3231,2C54,32D8,2FF3,2928,2EB6,3554,2ECE,3114,3024,2928,3253,307C,2934,2A26,2CB4,28F7,4795,61B3,0000,0000,0000,0000,0000,0000,0000,0000
00800000,AAF4,309C,2BB2,2F6D,2847,2BC0,31AD,2B88,3259,306E,298A,2F34,338E,2D22,3127,32F6,2A97,308D,3004,292D,288A,2D8A,2729,8032,2F96,0000,0000,0000,0000,0000,0000,0000,0000
00800000,EB95,30AA,2B65,2F7D,2768,2C7B,3159,2AD9,3142,2F62,2896,2EC9,33EC,2E95,30A5,30E7,29E1,3282,31F9,2A5D,29C2,2D1B,2819,84A2,309D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7F00,30A6,2C54,2F76,280E,2B89,315B,2ABC,322D,301B,2929,2E43,333C,2E30,300C,3276,2912,3196,320F,2A7D,2971,2DFE,2974,91CC,3149,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1F64,325B,2C9A,2FCE,29D7,2CD8,33CA,2CF1,3415,3107,2B23,30F3,3542,2F5E,3157,3360,2B65,324C,32F5,2AC6,2B43,2E4D,2876,4493,313C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,68E9,2F52,2B3E,2CC9,25DE,2B93,310F,298E,310B,2FE7,298E,2F19,3332,2E9D,312B,318F,29A9,3048,3031,29FE,2AD8,2D78,28D1,57FD,2FF9,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DD4B,311E,2C2A,2ED9,27A1,2C85,32B3,2B50,323A,2E95,2909,2EBC,3487,2EFB,3131,319F,2A65,330F,323C,2BA5,29FC,2F9B,28CA,5AFB,3162,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F1C8,30CE,2BE9,2E25,280A,2C60,3231,29CE,2FAB,2FBF,28A3,303E,339B,2E56,30EF,322F,2A96,3273,30FF,2A77,2AA5,2E09,280F,5F1C,2FFF,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B33D,303A,2B09,2E10,2774,2B08,3198,2B51,3242,2EB4,2960,2EE4,335E,2DF8,321A,318E,29C9,30C1,2FE1,2AF8,296A,2CAD,27CA,4298,2FD0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E002,30BB,2B3B,2D74,2766,2B10,3267,2AEE,31B6,3040,2953,2F02,3459,2E30,3122,3277,2A4B,3092,318F,2ADE,2B2B,2D6A,2883,500D,2FCA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2F80,3079,2A4D,2DA2,27D2,2C57,3118,2B11,30E4,3085,2A5E,2EF4,32C4,2EE9,3027,30A7,29DE,327A,314E,2B18,2B17,2ED3,28DB,5C8E,2FFD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7865,3047,2BD8,2EBF,2771,2BEE,31FE,2A73,32AF,2FD6,2896,2ECA,343E,2F95,2F90,30EE,2883,3218,3183,2A80,29E6,2DE9,284F,6987,35B9,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C927,31D1,2B93,2F5B,2788,2C3A,330D,2CA0,324A,2FE5,2A76,300A,3641,2F64,3312,33FA,2A66,321A,30B5,2AFE,299F,2CD3,29A7,4E3B,3057,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BCDE,2F15,2BDA,2E17,2735,2AE4,31D3,2A5C,3180,302F,29A4,2E89,347D,2F16,2FBE,3110,2972,3114,30EC,29FF,29AD,2DB5,27A7,414A,2F14,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D96C,3039,2ABF,2D75,262E,2AA2,32BA,298A,315F,302F,29D5,2F6F,33A9,2E0B,308C,3117,291E,3153,3081,2984,28AF,2CAE,274C,49D6,2EB5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,72F5,31DE,2CB1,2F77,275F,2D3E,32D8,2AFF,31CE,3163,29BE,2EF3,34E9,2F93,3280,323C,2A28,3305,2FC9,2ABC,29AC,2CF2,2835,40E2,3102,0000,0000,0000,0000,0000,0000,0000,0000
00800000,AA0E,30E0,2DBC,2FB4,2805,2CD2,32D5,2B4B,30E8,310E,2A5D,30B3,3521,3041,3188,3319,2BF3,323D,3039,2A03,2A88,2D4B,2868,4851,3024,0000,0000,0000,0000,0000,0000,0000,0000
00800000,84AC,306D,2C56,2EED,27CE,2AF2,3291,2C47,3278,3067,2A1D,2FA7,3446,2F5A,3015,31D4,2A58,309C,2ED4,29E5,29E1,2D5D,27F5,9059,2FC7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6180,2F93,2BF3,2E69,2653,2AA6,3277,2B8D,31C0,2F87,29CF,2F50,34B6,2E0E,31F3,328C,28F3,303F,3012,29F4,29D2,2C06,2827,41B2,2F95,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7DE4,2F6C,2BA3,2DCC,26F8,2AD6,3164,2B11,30B2,301E,290F,2FA1,34B8,2E8F,3032,3119,2A25,3155,3031,2935,2921,2D24,27BE,6F31,2FB2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BF73,30E8,2D27,305F,277C,2D15,3411,2BC9,3278,3186,2A42,3100,3608,2F13,31B0,32CE,2C24,2FE2,3160,2D06,2A5A,2D5F,2943,67A5,3039,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3219,2FE5,2C8B,2F03,275E,2ADA,3287,2B18,32AB,30CA,2A3F,2E69,3424,2F12,3075,30BE,2AFF,31DF,31FC,2B39,2AD5,2E78,28BD,43B9,3086,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9FBF,2FA1,2B2A,2F2F,262B,2C8F,3241,29EC,30A4,2FF2,296C,2DFA,32F4,2CF8,2FDF,3136,287B,309D,313D,2AA3,28DF,2E0F,28A9,59E7,5428,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0B6E,2FA9,2CC3,2F89,2623,2C66,332C,2AE4,32EC,301C,29B1,2F0C,3491,2FC1,3175,31E8,2AC0,3097,3056,29A3,28A6,2E49,2836,401C,2F60,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7242,3096,2C1E,2FBF,2711,2BDB,336C,2BA9,321B,2F90,298C,2FDE,33EC,2FD4,31BF,322E,2A33,30A6,3040,292A,28C5,2C80,27DB,60D5,2FB7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F8CE,3052,2B7C,2F44,2853,2CCD,32B0,2A79,31E0,305F,2B39,2FCB,34A0,2F67,3274,3226,2B4E,3154,30D3,2A9D,28C6,2E5C,2847,3D81,2F66,0000,0000,0000,0000,0000,0000,0000,0000
00800000,665C,3080,2B9C,2F88,26AF,2C84,32C3,2995,3377,3117,2A2D,2F6C,3432,2E49,2F44,323C,2A1A,304B,2F89,2A44,286A,2D98,29C0,3FDE,30C7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7E54,2FED,2B50,2DF9,2696,2B66,3326,2A57,330F,3051,2B93,2F2B,3316,2EB4,307D,32BE,29D6,31BB,30CD,2A45,298A,2DAC,2859,76C9,301E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CE2C,304A,2BA9,2F6C,2625,2C36,32C5,2B9C,32B8,316B,2A7B,2F23,3499,2F81,32AA,33D2,29C9,3301,3208,2CA5,2B14,2EC2,292E,52B3,31E0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E94E,2F7A,2AE9,2E43,253D,2BDA,31C6,29A8,31F5,2F89,2895,2D5B,3318,2F13,2FBC,319E,27E9,30E8,318C,29E6,2905,2E28,28A0,ED18,3086,0000,0000,0000,0000,0000,0000,0000,0000
00800000,57D9,3011,2CE2,2EBB,276F,2C8C,3232,2B21,3134,3090,29E0,2EBA,34AE,2E8C,3072,33A3,2A0B,3187,31AD,2A3C,294F,2C9B,282B,7ED2,2FE2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CD17,3178,2D76,2DDA,278D,2C19,3255,2AE8,330B,3100,2A28,3016,349B,2E5B,31B2,323F,2AB8,3166,3221,2B04,290C,2DD4,2893,473C,30BA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2423,30E2,2D47,2F29,28A6,2C2A,3263,2C51,31EA,31C0,2922,2F0B,348C,2E82,32BF,32B0,2B21,3032,3031,2A4B,28E8,2BED,284E,4143,2ED1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,480A,3102,2C1D,2D76,2776,2C4C,321F,2B94,3345,301E,2901,2FC7,34B8,2F9F,30E2,3152,2AF8,3107,30DD,29F5,282A,2D5F,284A,4263,2F71,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1F4B,2FBA,2CB7,2DD5,27F6,2C71,3249,2A8A,31DF,3050,288E,3007,3321,2D96,30F3,3350,2A08,303C,314E,2928,2A5C,2D3E,2871,4706,2FEC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D497,2FE5,2BEF,2E6E,25E7,2A3B,31E6,293D,323C,3034,2A87,2E87,32A2,2DC2,30A4,3025,28B5,305E,2F83,2893,2889,2B69,276F,4439,2F0A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F316,2ED5,2A7E,2DA2,25C4,2ABF,31E9,2991,30F5,2EC4,2802,2D06,32FD,2D3E,314E,3077,2943,2FFB,2FCB,296B,279F,2B41,2798,80CF,2F0A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A0DD,30BE,2D1B,2E4E,2799,2B85,3348,2B0F,3299,30A3,298D,2EDF,346F,2EA2,31A4,31E8,29EE,319E,3151,289A,298B,2C27,298E,5FCF,2FE1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9930,30B4,2DF3,2F3A,2710,2D26,333D,2AF6,331B,314F,2B3A,305F,3572,2E68,3241,3288,2B09,3112,3013,28F4,299E,2CB4,26F8,7D05,2E21,0000,0000,0000,0000,0000,0000,0000,0000
